session_id,unit_id,snr
715093703,950922896,3.29232032607922
715093703,950922883,2.48998457042526
715093703,950922841,2.84348197592366
715093703,950932980,2.81651211018208
715093703,950923011,4.71148037025283
715093703,950922961,2.13016541577493
715093703,950923181,3.62330339875234
715093703,950923049,4.36116096643502
715093703,950923165,2.94198979398982
715093703,950923121,3.57550313249164
715093703,950923089,3.17924379923967
715093703,950923236,3.42833632040563
715093703,950923217,4.39558278646113
715093703,950923254,3.52005386876253
715093703,950923365,2.64247067225046
715093703,950923348,2.80057696313068
715093703,950923485,2.6964022396846
715093703,950923464,4.2360202227915
715093703,950923405,5.28750390111507
715093703,950923606,3.02671190589836
715093703,950923690,2.74283938062292
715093703,950923669,4.05367625449613
715093703,950923914,3.26966049228242
715093703,950923754,2.65257147267614
715093703,950923730,3.7521373327491
715093703,950933012,2.67662162385879
715093703,950923976,2.84567314072621
715093703,950923897,1.99406844351892
715093703,950923880,4.74185800122943
715093703,950923958,4.08193939955997
715093703,950923859,3.84146574695988
715093703,950923939,3.43577278344075
715093703,950924147,2.31066922651367
715093703,950924107,3.6312791992308
715093703,950924089,3.01955170817819
715093703,950924072,2.58521315272977
715093703,950924231,3.42895690595082
715093703,950924212,4.76483805848241
715093703,950924173,3.65202501475206
715093703,950924372,2.30725942416539
715093703,950924272,3.98505493195875
715093703,950933040,3.02435323158177
715093703,950924519,2.42308947782166
715093703,950924500,3.78494871964387
715093703,950924452,3.01629313715307
715093703,950924434,1.76757131702712
715093703,950924413,3.02270168961185
715093703,950924598,4.2357249074974
715093703,950924800,2.9174092963031
715093703,950924753,2.2533938283962
715093703,950924735,3.60989958928774
715093703,950924693,4.50141385117802
715093703,950924635,2.81717412956208
715093703,950924883,3.42086898843378
715093703,950933057,3.08166157237194
715093703,950924899,3.04713203031444
715093703,950924845,3.89524708773181
715093703,950925057,2.73674618259183
715093703,950925112,2.95478854552704
715093703,950925092,3.1914736262461
715093703,950925212,3.67941255808371
715093703,950925149,1.81959402218959
715093703,950925166,3.06756266166252
715093703,950925132,3.20553194402709
715093703,950925187,2.41715919235915
715093703,950925267,2.93806508224685
715093703,950925368,3.48662458950703
715093703,950925455,3.59152137491144
715093703,950925332,4.04517175610463
715093703,950925438,4.20541262328909
715093703,950925400,3.56791660579836
715093703,950925383,3.5906466250256
715093703,950925555,3.93139096143946
715093703,950925508,2.78366714366806
715093703,950925664,3.43499738555225
715093703,950925644,4.05855063837432
715093703,950925626,5.70815560424211
715093703,950925749,2.30467241373655
715093703,950925730,2.92327846041747
715093703,950925707,5.00679271763764
715093703,950934229,3.22372058197815
715093703,950933173,1.89667960927
715093703,950925850,6.63634333506047
715093703,950925786,6.34803628047759
715093703,950926055,2.93041499986442
715093703,950925950,3.73781087082475
715093703,950925925,3.55368697348414
715093703,950925902,2.5243623187792
715093703,950926001,2.79299659197029
715093703,950925983,3.76300580481013
715093703,950925967,4.17174312137533
715093703,950926095,3.76093849098852
715093703,950933226,3.11211887756136
715093703,950933208,2.98133604730321
715093703,950926208,3.79018868305301
715093703,950926709,1.87560255747719
715093703,950926867,2.42937535581997
715093703,950926928,4.00034374998353
715093703,950926886,1.71229839184496
715093703,950927046,1.39489757855932
715093703,950927024,3.93058366740361
715093703,950927002,0.892713654520641
715093703,950926805,1.2963346851288
715093703,950926787,1.27708861002221
715093703,950927066,2.06394638145296
715093703,950927341,5.18485656490456
715093703,950927229,2.93135325607938
715093703,950927323,0.722858356884955
715093703,950934268,2.47482653013152
715093703,950927775,1.89461251889984
715093703,950927745,2.02568693319328
715093703,950934286,3.19975377419035
715093703,950928113,2.37143636333598
715093703,950928198,4.29874535847367
715093703,950928179,4.12084629754476
715093703,950928255,3.00863815144056
715093703,950928440,4.23901940461339
715093703,950928423,2.53979669026695
715093703,950928387,3.12161049677599
715093703,950928536,1.81363090175457
715093703,950928518,2.21422287042815
715093703,950928497,4.23385548733458
715093703,950934304,2.10619421819938
715093703,950928461,1.52540095024496
715093703,950928686,4.76644369536642
715093703,950933555,4.06405648693741
715093703,950933536,2.19010171710494
715093703,950933426,2.89652450663904
715093703,950928588,4.78469760876249
715093703,950928160,3.18951999608521
715093703,950928759,5.09073838701429
715093703,950928976,3.99420540317957
715093703,950928911,3.62590135068112
715093703,950928891,1.64062805769784
715093703,950928873,1.46346193424001
715093703,950928855,2.51254755002283
715093703,950933606,1.07323192462719
715093703,950929101,3.55262989235408
715093703,950929083,2.63621058757462
715093703,950929067,2.47528374821301
715093703,950928795,3.14126436752375
715093703,950929171,2.54429660722512
715093703,950929009,3.38017235780997
715093703,950928991,1.41319693532473
715093703,950933660,3.01574355662653
715093703,950929824,1.31676380905225
715093703,950929188,3.81458617616943
715093703,950929153,2.17054354565692
715093703,950929134,3.11984920906337
715093703,950929514,3.40357204890333
715093703,950929286,1.38770307628483
715093703,950929245,2.46082135607315
715093703,950929227,1.40296911151279
715093703,950929206,2.26723064421537
715093703,950929592,2.1774314490301
715093703,950929570,3.81496016240312
715093703,950929531,2.59163491266146
715093703,950929495,1.68887512920196
715093703,950929420,1.85498057731051
715093703,950929400,1.81956229726078
715093703,950929377,2.84620394467813
715093703,950929697,2.00502880361563
715093703,950929663,1.60699753693375
715093703,950929804,2.29251660203996
715093703,950929787,2.13748343927464
715093703,950929750,3.97913399085614
715093703,950929882,2.03304776259947
715093703,950930145,2.59040399079214
715093703,950930105,1.29451308422622
715093703,950930276,2.09024335563459
715093703,950933698,2.94212493752498
715093703,950930237,2.87528775571362
715093703,950930215,2.31783767797144
715093703,950930358,2.41776066946491
715093703,950930340,3.87175238459437
715093703,950930437,2.76070796745477
715093703,950930423,2.78557768480351
715093703,950930407,3.44656481985841
715093703,950930392,2.11813928685769
715093703,950930375,1.45512021542999
715093703,950930522,3.17981069971034
715093703,950930454,2.39931633289013
715093703,950933732,2.65048576739002
715093703,950930866,3.28003191537217
715093703,950930795,2.87586315329096
715093703,950930888,2.45684345835141
715093703,950931118,1.75870143300402
715093703,950931004,1.91296902719776
715093703,950930985,4.31859803224371
715093703,950934181,2.53219426615438
715093703,950930964,3.59870816780925
715093703,950931043,2.6096573719758
715093703,950931236,2.27312393910092
715093703,950931181,2.3686047990334
715093703,950931164,3.9818522728236
715093703,950931272,2.09098960397808
715093703,950931254,2.64261274921299
715093703,950931423,3.35737970081053
715093703,950931363,2.28269020007673
715093703,950933840,2.19737997644152
715093703,950931458,5.63926225576562
715093703,950931315,1.99013539918336
715093703,950931565,2.83863997867807
715093703,950931533,5.34312319315754
715093703,950931517,2.1225509360318
715093703,950931656,2.0956939181911
715093703,950931805,2.25616427068674
715093703,950931617,2.79004625495134
715093703,950931581,3.7095054144832
715093703,950931770,2.71286045434491
715093703,950931751,4.13997715746034
715093703,950931727,4.65707628864093
715093703,950931853,2.20302411177601
715093703,950931959,2.97703627459068
715093703,950931899,3.51306812903486
715093703,950931878,3.24323641879574
715093703,950933890,2.64907126199273
715093703,950932102,2.92492695684316
715093703,950932087,2.95657585651592
715093703,950933907,2.36455034891365
715093703,950932032,2.80131958015272
715093703,950933924,1.63175319350354
715093703,950932445,2.32921563369892
715093703,950932578,2.24544931351952
715093703,950932563,2.59315213798722
715093703,950932696,5.51430077548888
715093703,950933960,2.04145080358604
715093703,950934765,3.1162976189365
715093703,950934843,1.05500406510229
715093703,950934728,2.40256392380319
715093703,950934971,4.27571838347797
715093703,950934992,4.55849127516395
715093703,950935070,1.83862504039601
715093703,950941494,1.42372351203981
715093703,950935165,3.80607561230916
715093703,950935201,2.00487941851778
715093703,950935285,4.0719545062844
715093703,950935269,2.87162745105639
715093703,950935317,3.76001883627681
715093703,950935402,3.12856172820115
715093703,950941529,2.8441099761229
715093703,950935478,3.04064023936718
715093703,950935460,2.91585234063879
715093703,950935499,4.27088389857705
715093703,950935610,3.46676534267201
715093703,950935575,2.05569081364986
715093703,950935720,2.69022732383765
715093703,950935658,2.6810204824992
715093703,950935907,2.15906666563405
715093703,950935755,3.40688584153572
715093703,950935942,2.33985840359464
715093703,950935925,2.24964476625014
715093703,950936025,5.27981665250195
715093703,950936008,2.50767542304049
715093703,950935975,4.3764902092526
715093703,950936113,1.99984747077823
715093703,950936093,3.93052489680037
715093703,950936272,2.42665861802399
715093703,950936224,3.6968215888087
715093703,950936177,2.92934635202756
715093703,950936194,2.68022250845817
715093703,950936162,3.15575367471641
715093703,950936292,4.65983165865527
715093703,950936345,2.19731826224161
715093703,950936326,4.37262043074205
715093703,950936412,3.01934736223421
715093703,950941583,1.08431188810107
715093703,950936465,4.03702126033384
715093703,950936482,1.03882964696244
715093703,950936572,2.27209436362767
715093703,950936639,3.02166310112172
715093703,950936710,1.48742190634528
715093703,950936675,2.48265205260804
715093703,950936656,3.84418827738284
715093703,950936759,2.92411461024219
715093703,950936870,2.7166215571441
715093703,950936855,1.90778752823598
715093703,950936727,2.98097464741807
715093703,950936941,2.53515323777081
715093703,950936979,7.03049141789642
715093703,950936908,1.03337816897859
715093703,950936992,2.96042100847199
715093703,950937050,2.55113851315278
715093703,950937068,2.11517977406764
715093703,950937114,0.782076534499838
715093703,950937333,2.12967133034735
715093703,950941795,1.7686814774229
715093703,950941776,1.96942468187099
715093703,950937990,2.8358554081565
715093703,950937929,3.68303119719185
715093703,950938171,2.7328588994134
715093703,950938091,2.31726480034567
715093703,950938074,3.26561873811941
715093703,950938459,3.44479898053802
715093703,950938279,3.49663280370824
715093703,950938344,2.65334662979393
715093703,950938511,4.22815602736213
715093703,950938700,1.63930671458963
715093703,950938657,5.04386820662416
715093703,950938629,3.28159640767353
715093703,950938598,2.98831298961956
715093703,950938797,1.81094603063178
715093703,950938924,2.09037370064671
715093703,950943198,4.31771354565211
715093703,950938978,3.58094600105323
715093703,950938960,1.34816605837944
715093703,950939028,4.12288092753741
715093703,950939114,0.514964170691446
715093703,950939079,0.424248630617495
715093703,950939168,3.55572282258739
715093703,950939257,2.33874986452307
715093703,950939347,2.07772551141879
715093703,950942974,3.39047647244398
715093703,950939479,1.53752082256959
715093703,950939523,3.94125208076588
715093703,950939509,3.6354505029523
715093703,950939678,4.40471104063277
715093703,950939641,2.84472170560239
715093703,950942129,2.05637333910595
715093703,950940157,1.56779177976824
715093703,950940001,4.26408816354961
715093703,950939945,3.87350131022357
715093703,950940104,1.90403224811972
715093703,950940121,0.808533701259815
715093703,950940040,0.81915394711687
715093703,950940023,1.04316446329559
715093703,950940237,3.75909926517473
715093703,950940219,2.55175893764476
715093703,950942155,4.11105670998252
715093703,950940200,2.53329194366682
715093703,950940185,4.4293280576226
715093703,950940171,2.42054092063782
715093703,950942199,0.758794795436253
715093703,950940311,1.08876294615218
715093703,950940453,2.53752120234037
715093703,950940437,4.33483171017105
715093703,950940389,3.03289799999
715093703,950940467,2.79777125481645
715093703,950940649,1.62072389236417
715093703,950940545,3.67710938327043
715093703,950940526,3.74075074908599
715093703,950940507,2.41395637724395
715093703,950940615,0.972812159787204
715093703,950942252,1.29930304774243
715093703,950942235,2.24950465134936
715093703,950940631,1.8152488046752
715093703,950940688,1.79009859585832
715093703,950940671,0.678557134328619
715093703,950940718,3.48780369753385
715093703,950942304,2.90241818233984
715093703,950940928,2.46424393510369
715093703,950940859,3.24467318552073
715093703,950943695,3.08660882638988
715093703,950943580,4.01827971904743
715093703,950943517,3.48570914128524
715093703,950952629,3.21613210390376
715093703,950943625,2.60332724946755
715093703,950943735,3.04362785336287
715093703,950943813,2.40618777133279
715093703,950943795,2.75147293728427
715093703,950943756,2.46407486733947
715093703,950943877,4.13770440236234
715093703,950943830,3.15787809955667
715093703,950944247,2.9737958894538
715093703,950944228,3.50596931062407
715093703,950944212,2.65371626577907
715093703,950944160,3.34715964356199
715093703,950944146,2.82625778775152
715093703,950944276,2.36383847820463
715093703,950944259,2.47142298235663
715093703,950944444,3.04560437917997
715093703,950952690,1.61636115214781
715093703,950944600,2.27663541543097
715093703,950944675,2.4578909639111
715093703,950944566,3.92134793840421
715093703,950944706,4.15305330297316
715093703,950944784,1.93896464363624
715093703,950944827,2.77971302436678
715093703,950944815,2.60568234712797
715093703,950944858,3.07363333144816
715093703,950944769,2.40904858623083
715093703,950944952,4.90419152876387
715093703,950944872,1.92727337643167
715093703,950945060,1.84974377609417
715093703,950945042,2.14396257802246
715093703,950945008,2.45592701527594
715093703,950944989,4.82421151555038
715093703,950944968,2.17495370578035
715093703,950945127,4.98563701998079
715093703,950945077,4.84817063120511
715093703,950945180,3.91033435568833
715093703,950945295,2.84611397003074
715093703,950945252,2.39431153230265
715093703,950945232,2.08979766385672
715093703,950945314,1.83388651277406
715093703,950952719,2.94849552625111
715093703,950945554,3.70365133890467
715093703,950945518,3.56438082881738
715093703,950945467,2.51194595325877
715093703,950945625,3.65110554978823
715093703,950945588,1.91177178554161
715093703,950945572,2.22869189546361
715093703,950952704,1.37128420601305
715093703,950952734,1.66839021913838
715093703,950945660,3.3804979620252
715093703,950952748,2.56084728209939
715093703,950945817,3.1309599218796
715093703,950945783,3.88713028241542
715093703,950945768,4.1059741096817
715093703,950946068,2.13503407855148
715093703,950946022,2.61552533680058
715093703,950946003,4.23890986424859
715093703,950945986,5.96261833673101
715093703,950946192,4.14689210823119
715093703,950946155,2.81917442813267
715093703,950946228,3.69434750105282
715093703,950946310,3.92065438355615
715093703,950946176,3.43840278198722
715093703,950946376,4.20499105187844
715093703,950946343,2.32761385705669
715093703,950946327,2.09215352610762
715093703,950946437,3.03136093188889
715093703,950946497,2.90139463738261
715093703,950946673,2.0568966636212
715093703,950946658,4.53152055797889
715093703,950946641,6.19096235719267
715093703,950946741,4.25735517935884
715093703,950947224,3.80563034480806
715093703,950947211,4.54941319699894
715093703,950947140,2.14100476746903
715093703,950952845,2.89147718676074
715093703,950947271,3.86375918832725
715093703,950947156,1.55174239137172
715093703,950947533,2.2265367127156
715093703,950947412,3.29636971711556
715093703,950947368,5.18889781472113
715093703,950947488,3.59958922427506
715093703,950947555,6.31073877629703
715093703,950947665,2.56858375901108
715093703,950947647,3.46742485965282
715093703,950947626,2.10863963949275
715093703,950947763,1.92706289372659
715093703,950947798,4.06036048218484
715093703,950947778,3.2185889236113
715093703,950952881,3.35708253893785
715093703,950947868,2.19479455767411
715093703,950947849,3.65061618245818
715093703,950947832,2.28599540187556
715093703,950947963,2.36257153435515
715093703,950947941,3.52242366359528
715093703,950948009,3.04617032742349
715093703,950947990,1.32455837125325
715093703,950948092,3.10546642671562
715093703,950948063,4.1334749165447
715093703,950948026,3.26652062089587
715093703,950948174,3.63877582656515
715093703,950948139,2.83250326264217
715093703,950948281,4.89811842872345
715093703,950948246,4.63664862396035
715093703,950948210,5.17099765715422
715093703,950948371,2.0416883541879
715093703,950948306,3.37360931023446
715093703,950948414,2.69598682657328
715093703,950948396,2.99053847465964
715093703,950948564,4.52155320619943
715093703,950948547,3.78739796567851
715093703,950948527,3.83781443526346
715093703,950948488,3.48124387521783
715093703,950948744,3.43887230205329
715093703,950948648,2.62620006665158
715093703,950948631,2.84630938078661
715093703,950948716,4.15281644064143
715093703,950948683,3.06366279404324
715093703,950948970,1.3820990569156
715093703,950948853,3.22885394284571
715093703,950948826,2.66664518699176
715093703,950948793,2.4405360716065
715093703,950948778,4.50397766998049
715093703,950952969,3.09985434381243
715093703,950948881,3.99224036040313
715093703,950948867,3.29649348637144
715093703,950952985,2.43773532808718
715093703,950949089,3.71858074387047
715093703,950949200,3.81135367224683
715093703,950949118,2.97251182583211
715093703,950953703,3.80658274430512
715093703,950949248,6.10573275790279
715093703,950949449,2.70270174825582
715093703,950949428,1.94140179733864
715093703,950949628,0.678592319021653
715093703,950949861,1.90862466059058
715093703,950949961,2.71970147009821
715093703,950949933,3.46796492857748
715093703,950950031,2.55088285576503
715093703,950950009,3.8695560711245
715093703,950949994,2.9534390627315
715093703,950953119,3.30100191801521
715093703,950950160,2.50250214680405
715093703,950950116,2.1978779677404
715093703,950950101,1.70552386666275
715093703,950950382,2.57284051176434
715093703,950950270,2.71297725641355
715093703,950950576,1.25921467780209
715093703,950950224,1.26071816045773
715093703,950950176,1.23510677395289
715093703,950950433,4.31061390351035
715093703,950950308,3.07892183703736
715093703,950953159,2.00101369412353
715093703,950950756,2.60106576496448
715093703,950950740,5.50491064209824
715093703,950950810,2.50034147833991
715093703,950950880,1.60491410700349
715093703,950950919,1.91060513090828
715093703,950951153,2.52136020764909
715093703,950953187,2.60874160913498
715093703,950951364,2.11991732196159
715093703,950951511,1.30841178943465
715093703,950951525,2.40881532002517
715093703,950951613,2.41362726301573
715093703,950951636,4.02116406640755
715093703,950951577,2.99608758390129
715093703,950951702,2.25095428722769
715093703,950951678,3.07208030814461
715093703,950951791,2.81162705134161
715093703,950951829,2.41350179350025
715093703,950951851,0.618890141226069
715093703,950951840,2.97058717051795
715093703,950951902,2.3345424550761
715093703,950951891,4.12427391800328
715093703,950951879,3.58071659467549
715093703,950951979,2.78396645368147
715093703,950951950,2.69980024418641
715093703,950951940,4.1949450206664
715093703,950953293,2.48020008562032
715093703,950952002,2.42045624914507
715093703,950952213,2.32603527786783
715093703,950952312,1.82330766214326
715093703,950952256,3.28684255712516
715093703,950952386,3.02625215656055
715093703,950953417,2.6922276110017
715093703,950952336,2.71336460213147
715093703,950952241,3.45813925128789
715093703,950954195,1.59926056538128
715093703,950954180,1.55584811814819
715093703,950954163,1.62407188903995
715093703,950954647,2.09336840536412
715093703,950954630,2.3820688575374
715093703,950954793,3.79652114491557
715093703,950954737,2.08765454917684
715093703,950954823,5.09641197032712
715093703,950955181,2.17153748108144
715093703,950954905,4.61187717088175
715093703,950954886,2.52754609378519
715093703,950954838,1.87357711573068
715093703,950954983,2.28789856011217
715093703,950954941,2.1257783700625
715093703,950954922,2.65586168969865
715093703,950955053,4.87404700861021
715093703,950955212,0.978933638631021
715093703,950955361,2.00513812138353
715093703,950955399,2.26436765588692
715093703,950955414,3.41429325757194
715093703,950955543,1.8974616616276
715093703,950955784,2.71008074237387
715093703,950957270,2.95431900333634
715093703,950955844,2.43704620242608
715093703,950955833,2.21072274801601
715093703,950955897,1.09855890041545
715093703,950955974,5.19594526540457
715093703,950955965,2.1525861578962
715093703,950955951,3.58263011438148
715093703,950956019,3.83205854751475
715093703,950956100,2.03460888896439
715093703,950956043,1.98718329517839
715093703,950956030,2.76645603410036
715093703,950956399,4.239782246415
715093703,950956205,3.42312055472752
715093703,950956148,2.91877649094974
715093703,950956297,2.25593444086038
715093703,950956259,5.75353475893285
715093703,950957282,2.38833181843097
715093703,950956336,3.38880907784603
715093703,950957295,3.43563969564287
715093703,950956413,3.6613206202325
715093703,950956386,2.8211576990953
715093703,950956435,3.14388173863429
715093703,950957320,2.47647054825424
715093703,950956563,2.23205402415536
715093703,950956541,3.06195665249856
715093703,950956527,4.02676624122825
715093703,950956504,3.99021561210664
715093703,950956493,3.29623973014852
715093703,950956630,2.75815006893207
715093703,950956616,3.59518350131312
715093703,950956604,2.25294929894211
715093703,950956592,2.28596979952532
